10/25/13;-1.2598
10/24/13;-0.3105
10/23/13;-1.2376
10/22/13;-1.3717
10/21/13;1.8015
10/18/13;0.7472
10/17/13;-0.2536
10/16/13;-1.81
10/15/13;-0.6821
10/14/13;0.2532
10/11/13;0.6007
10/10/13;0.2079
10/09/13;-0.1585
10/08/13;1.9609
09/30/13;0.499
09/27/13;0.389
09/26/13;-2.0229
09/25/13;-0.5896
09/24/13;-0.6249
09/23/13;2.8128
09/18/13;-0.1535
09/17/13;-1.9081
09/16/13;-0.3285
09/13/13;-0.3138
09/12/13;0.4525
09/11/13;0.4516
09/10/13;1.5508
09/09/13;2.7101
09/06/13;-0.0692
09/05/13;-0.7057
09/04/13;-0.2758
09/03/13;1.5098
09/02/13;0.501
08/30/13;-0.1462
08/29/13;-0.5435
08/28/13;-0.9877
08/27/13;0.0864
08/26/13;2.0608
08/23/13;-0.9553
08/22/13;0.1087
08/21/13;0.0186
08/20/13;-0.6175
08/19/13;1.4402
08/16/13;-0.7387
08/15/13;-1.2947
08/14/13;-0.3091
08/13/13;0.0708
08/12/13;2.5874
08/09/13;0.3833
08/08/13;0.2319
08/07/13;-0.5777
08/06/13;1.0266
08/05/13;1.2425
08/02/13;0.3742
08/01/13;2.1427
07/31/13;0.4557
07/30/13;0.8038
07/29/13;-2.229
07/26/13;-0.6491
07/25/13;-0.5197
07/24/13;-0.3498
07/23/13;3.637
07/22/13;0.2641
07/19/13;-3.0399
07/18/13;-1.9784
07/17/13;-1.501
07/16/13;0.6011
07/15/13;1.5591
07/12/13;-2.1006
07/11/13;4.248
07/10/13;3.2995
07/09/13;-0.4865
07/08/13;-2.787
07/05/13;0.6724
07/04/13;1.303
07/03/13;-0.838
07/02/13;0.6524
07/01/13;0.3121
06/28/13;1.9901
06/27/13;-0.2916
06/26/13;0.9513
06/25/13;-1.2311
06/24/13;-6.7296
06/21/13;-0.1404
06/20/13;-3.2508
06/19/13;-0.5858
06/18/13;0.7896
06/17/13;-0.884
06/14/13;0.5578
06/13/13;-3.7791
06/07/13;-2.6384
06/06/13;-1.5569
06/05/13;0.2101
06/04/13;-1.3725
06/03/13;-0.0724
05/31/13;-1.2927
05/30/13;-0.268
05/29/13;-0.3949
05/28/13;1.9551
05/27/13;-0.4753
05/24/13;0.4229
05/23/13;-1.482
05/22/13;0.0162
05/21/13;1.0356
05/20/13;0.6584
05/17/13;2.0411
05/16/13;2.1587
05/15/13;0.6898
05/14/13;-2.2764
05/13/13;-0.627
05/10/13;0.2329
05/09/13;-0.2728
05/08/13;0.5756
05/07/13;0.287
05/06/13;1.6886
05/03/13;1.4851
05/02/13;0.3085
04/26/13;-0.9255
04/25/13;-1.5606
04/24/13;1.3478
04/23/13;-2.92
04/22/13;-0.5879
04/19/13;2.5109
04/18/13;-0.0714
04/17/13;0.4738
04/16/13;1.3623
04/15/13;-1.1512
04/12/13;-0.9592
04/11/13;-0.464
04/10/13;-0.3427
04/09/13;0.4387
04/08/13;-0.1186
04/03/13;0.0448
04/02/13;0.254
04/01/13;0.5398
03/29/13;-0.7757
03/28/13;-2.882
03/27/13;-0.0164
03/26/13;-0.9287
03/25/13;-0.3241
03/22/13;0.1835
03/21/13;0.0893
03/20/13;3.1429
03/19/13;0.3892
03/18/13;-1.1019
03/15/13;0.1324
03/14/13;0.1547
03/13/13;-0.9867
03/12/13;-1.2236
03/11/13;-0.0934
03/08/13;-1.1482
03/07/13;-0.3973
03/06/13;0.9614
03/05/13;2.2058
03/04/13;-5.289
03/01/13;0.0903
02/28/13;3.3022
02/27/13;1.3597
02/26/13;-1.4379
02/25/13;-0.2367
02/22/13;-0.336
02/21/13;-2.5893
02/20/13;0.994
02/19/13;-2.5008
02/18/13;-1.934
02/08/13;0.8513
02/07/13;-0.1808
02/06/13;-0.2338
02/05/13;1.8968
02/04/13;-0.6055
02/01/13;1.5787
01/31/13;-1.1874
01/30/13;0.8159
01/29/13;0.8913
01/28/13;2.7977
01/25/13;-0.9207
01/24/13;-1.0916
01/23/13;0.1254
01/22/13;-0.277
01/21/13;1.3841
01/18/13;1.322
01/17/13;-0.4943
01/16/13;-0.2794
01/15/13;0.7022
01/14/13;3.3106
01/11/13;-1.6611
01/10/13;0.1658
01/09/13;0.4876
01/08/13;0.0218
01/07/13;0.1363
01/04/13;-0.224
12/31/12;0.9914
12/28/12;0.9747
12/27/12;-0.0093
12/26/12;0.5523
12/25/12;3.0146
12/24/12;-0.3116
12/21/12;-0.4012
12/20/12;0.6211
12/19/12;0.5462
12/18/12;-0.0895
12/17/12;0.8139
12/14/12;4.4001
12/13/12;-0.9061
12/12/12;0.3105
12/11/12;-0.5474
12/10/12;0.9294
12/07/12;1.4643
12/06/12;-0.2495
12/05/12;3.7162
12/04/12;1.1785
12/03/12;-2.4341
11/30/12;1.2075
11/29/12;-0.5743
11/28/12;-1.0417
11/27/12;-0.9896
11/26/12;-1.2159
11/23/12;0.8353
11/22/12;-1.2676
11/21/12;1.2176
11/20/12;-0.0962
11/19/12;-0.7096
11/16/12;-0.8297
11/15/12;-1.177
11/14/12;0.5946
11/13/12;-1.8745
11/12/12;0.4216
11/09/12;-0.5085
11/08/12;-1.8901
11/07/12;-0.3337
11/06/12;-0.7496
11/05/12;-0.2874
11/02/12;0.1909
11/01/12;2.2828
10/31/12;0.9001
10/30/12;0.2111
10/29/12;-0.4551
10/26/12;-2.1848
10/25/12;-0.5905
10/24/12;-0.3749
10/23/12;-1.6192
10/22/12;0.3754
10/19/12;-0.0202
10/18/12;1.8171
10/17/12;-0.0504
10/16/12;0.2734
10/15/12;-0.3263
10/12/12;-0.1719
10/11/12;-1.2377
10/10/12;0.341
10/09/12;2.3863
10/08/12;-1.6032
09/28/12;2.2736
09/27/12;3.5749
09/26/12;-1.0969
09/25/12;-0.3211
09/24/12;1.334
09/21/12;-0.0082
09/20/12;-2.7223
09/19/12;0.4957
09/18/12;-1.1026
09/17/12;-2.9332
09/14/12;0.5644
09/13/12;-1.0894
09/12/12;0.5407
09/11/12;-0.3429
09/10/12;0.6943
09/07/12;5.0771
09/06/12;0.5542
09/05/12;-0.0151
09/04/12;-1.4093
09/03/12;1.8351
08/31/12;-0.1105
08/30/12;-0.6146
08/29/12;-1.541
08/28/12;-0.0213
08/27/12;-2.0647
08/24/12;-1.7327
08/23/12;0.0519
08/22/12;-1.3952
08/21/12;0.1229
08/20/12;-0.5063
08/17/12;-1.0005
08/16/12;-0.8313
08/15/12;-0.4512
08/14/12;0.5575
08/13/12;-2.1539
08/10/12;-1.0639
08/09/12;1.3775
08/08/12;-0.2015
08/07/12;0.1852
08/06/12;1.4938
08/03/12;0.9004
08/02/12;-1.8585
08/01/12;1.1784
07/31/12;-0.1305
07/30/12;-0.1768
07/27/12;0.0576
07/26/12;-0.8022
07/25/12;-1.1598
07/24/12;0.8355
07/23/12;-1.577
07/20/12;-1.8537
07/19/12;-0.0492
07/18/12;-0.4797
07/17/12;0.2006
07/16/12;-2.5693
07/13/12;0.3999
07/12/12;1.7229
07/11/12;1.1773
07/10/12;-0.2101
07/09/12;-1.9967
07/06/12;2.9483
07/05/12;-1.6356
07/04/12;-0.3973
07/03/12;0.4273
07/02/12;0.6961
06/29/12;1.2474
06/28/12;-0.3529
06/27/12;-0.3185
06/26/12;0.3439
06/25/12;-2.7727
06/21/12;-1.4163
06/20/12;-0.2678
06/19/12;-1.3117
06/18/12;0.9449
06/15/12;0.0036
06/14/12;-0.6508
06/13/12;1.6327
06/12/12;-0.6048
06/11/12;1.4689
06/08/12;-0.4967
06/07/12;-0.5843
06/06/12;-0.3467
06/05/12;-0.2775
06/04/12;-2.6739
06/01/12;0.0433
05/31/12;-0.206
05/30/12;-0.5129
05/29/12;1.095
05/28/12;2.2169
05/25/12;-0.9977
05/24/12;-1.5638
05/23/12;-0.3641
05/22/12;2.0316
05/21/12;0.752
05/18/12;-1.7499
05/17/12;1.6439
05/16/12;-2.1254
05/15/12;0.3808
05/14/12;-1.1559
05/11/12;-0.6442
05/10/12;-0.1647
05/09/12;-2.1863
05/08/12;-0.8312
05/07/12;0.3716
05/04/12;1.0051
05/03/12;0.4166
05/02/12;2.4022
04/27/12;-0.2084
04/26/12;0.3902
04/25/12;1.1962
04/24/12;-0.3391
04/23/12;-0.5427
04/20/12;1.1545
04/19/12;-0.5375
04/18/12;2.3335
04/17/12;-1.6039
04/16/12;-0.4322
04/13/12;0.3604
04/12/12;2.0947
04/11/12;0.0649
04/10/12;0.8759
04/09/12;-0.7692
04/06/12;0.7947
04/05/12;3.1749
03/30/12;-0.0845
03/29/12;-1.1848
03/28/12;-3.1523
03/27/12;-1.0532
03/26/12;0.6159
03/23/12;-1.5311
03/22/12;-0.5102
03/21/12;-0.2566
03/20/12;-1.746
03/19/12;0.164
03/16/12;1.9109
03/15/12;-0.0826
03/14/12;-3.1873
03/13/12;1.2304
03/12/12;-0.3278
03/09/12;1.6051
03/08/12;1.1563
03/07/12;-0.3859
03/06/12;-1.2969
03/05/12;-0.7136
03/02/12;2.3753
03/01/12;0.0608
02/29/12;-1.0531
02/28/12;-0.152
02/27/12;0.5253
02/24/12;2.0689
02/23/12;0.5719
02/22/12;1.7189
02/21/12;0.8238
02/20/12;0.0136
02/17/12;-0.0778
02/16/12;-0.5232
02/15/12;1.3586
02/14/12;-0.4309
02/13/12;-0.0613
02/10/12;0.3162
02/09/12;0.033
02/08/12;3.1388
02/07/12;-1.9254
02/06/12;0.1235
02/03/12;0.5848
02/02/12;2.053
02/01/12;-1.1851
01/31/12;0.3105
01/30/12;-2.0208
01/20/12;1.7841
01/19/12;2.029
01/18/12;-1.6064
01/17/12;4.9461
01/16/12;-2.2492
01/13/12;-1.8513
01/12/12;-0.4144
01/11/12;-0.4529
01/10/12;3.7464
01/09/12;3.6096
01/06/12;0.3972
01/05/12;-1.1008
01/04/12;-2.4984
12/30/11;1.5658
12/29/11;0.4759
12/28/11;0.3234
12/27/11;-1.8549
12/26/11;-1.1177
12/23/11;0.754
12/22/11;0.2825
12/21/11;-1.6322
12/20/11;-0.2475
12/19/11;-0.3068
12/16/11;2.3768
12/15/11;-2.4407
12/14/11;-1.0646
12/13/11;-1.9774
12/12/11;-1.0969
12/09/11;-1.0464
12/08/11;-0.2678
12/07/11;0.2013
12/06/11;0.009
12/05/11;-2.2649
12/02/11;-1.1054
12/01/11;2.3158
11/30/11;-3.1914
11/29/11;1.2974
11/28/11;-0.0157
11/25/11;-0.8077
11/24/11;0.0947
11/23/11;-0.7069
11/22/11;-0.0557
11/21/11;0.086
11/18/11;-2.6981
11/17/11;-0.0986
11/16/11;-2.5481
11/15/11;-0.5888
11/14/11;2.1763
11/11/11;-0.5595
11/10/11;-1.3959
11/09/11;0.8043
11/08/11;-0.4773
11/07/11;-1.0078
11/04/11;0.7094
11/03/11;0.4004
11/02/11;1.3412
11/01/11;-0.3741
10/31/11;-0.7677
10/28/11;2.3123
10/27/11;0.0731
10/26/11;1.1011
10/25/11;2.4682
10/24/11;2.6854
10/21/11;-1.0108
10/20/11;-3.0627
10/19/11;-1.185
10/18/11;-2.7257
10/17/11;0.7207
10/14/11;-0.4158
10/13/11;0.5362
10/12/11;3.5811
10/11/11;-1.0351
10/10/11;-1.1813
09/30/11;0.0431
09/29/11;-0.791
09/28/11;-0.7535
09/27/11;1.1637
09/26/11;-1.992
09/23/11;-1.1451
09/22/11;-3.0148
09/21/11;2.9267
09/20/11;0.2034
09/19/11;-2.0279
09/16/11;0.2785
09/15/11;0.2367
09/14/11;0.4371
09/13/11;-1.075
09/09/11;-0.3743
09/08/11;-0.7072
09/07/11;2.1594
09/06/11;-1.6108
09/05/11;-2.4349
09/02/11;-1.0972
09/01/11;-0.3915
08/31/11;0.4674
08/30/11;-0.2456
08/29/11;-1.6925
08/26/11;-0.2652
08/25/11;3.2029
08/24/11;-0.0397
08/23/11;1.1769
08/22/11;-1.6714
08/19/11;-0.9867
08/18/11;-1.5875
08/17/11;-0.5755
08/16/11;-0.8696
08/15/11;0.9995
08/12/11;0.2047
08/11/11;1.5539
08/10/11;1.1887
08/09/11;0.0217
08/08/11;-3.3255
08/05/11;-1.9494
08/04/11;0.101
08/03/11;-0.0811
08/02/11;-0.5863
08/01/11;0.1
07/29/11;-0.7901
07/28/11;-0.2553
07/27/11;0.9021
07/26/11;0.3534
07/25/11;-3.127
07/22/11;0.4154
07/21/11;-0.747
07/20/11;0.1012
07/19/11;-0.8734
07/18/11;-0.131
07/15/11;0.5314
07/14/11;-0.3071
07/13/11;1.7196
07/12/11;-1.3697
07/11/11;0.2759
07/08/11;0.0921
07/07/11;-0.2636
07/06/11;-0.1181
07/05/11;-0.0064
07/04/11;2.1603
07/01/11;0.5545
06/30/11;1.6598
06/29/11;-1.1114
06/28/11;0.1729
06/27/11;0.2519
06/24/11;1.8748
06/23/11;2.0068
06/22/11;0.2925
06/21/11;1.6005
06/20/11;-0.7055
06/17/11;-0.2346
06/16/11;-1.5494
06/15/11;-0.9893
06/14/11;1.8231
06/13/11;-0.6158
06/10/11;0.6964
06/09/11;-2.1078
06/08/11;0.169
06/07/11;0.8491
06/03/11;1.1809
06/02/11;-1.6522
06/01/11;0.2973
05/31/11;1.6286
05/30/11;-0.1262
05/27/11;-0.3295
05/26/11;-0.7293
05/25/11;-1.1448
05/24/11;0.0659
05/23/11;-3.4441
05/20/11;0.024
05/19/11;-0.5934
05/18/11;0.8426
05/17/11;0.641
05/16/11;-0.8667
05/13/11;0.6991
05/12/11;-1.0687
05/11/11;-0.1172
05/10/11;0.7582
05/09/11;0.4757
05/06/11;-0.1521
05/05/11;0.1291
05/04/11;-2.8419
05/03/11;0.8972
04/29/11;1.3478
04/28/11;-1.6962
04/27/11;-0.7198
04/26/11;-0.4759
04/25/11;-1.577
04/22/11;-0.7058
04/21/11;0.3521
04/20/11;-0.3547
04/19/11;-1.5544
04/18/11;0.2745
04/15/11;-0.2015
04/14/11;-0.8408
04/13/11;1.549
04/12/11;-0.1766
04/11/11;-0.8529
04/08/11;1.1293
04/07/11;1.1756
04/06/11;0.3264
04/01/11;1.0867
03/31/11;-0.7765
03/30/11;-0.1293
03/29/11;-1.5371
03/28/11;-0.5142
03/25/11;1.3359
03/24/11;-0.5767
03/23/11;1.4073
03/22/11;0.1861
03/21/11;-0.6152
03/18/11;0.5637
03/17/11;-1.6717
03/16/11;1.2627
03/15/11;-1.9522
03/14/11;0.8583
03/11/11;-1.206
03/10/11;-1.1655
03/09/11;0.1068
03/08/11;0.0251
03/07/11;1.916
03/04/11;1.541
03/03/11;-1.4138
03/02/11;-0.5286
03/01/11;0.3587
02/28/11;2.1257
02/25/11;0.4409
02/24/11;0.6862
02/23/11;0.1553
02/22/11;-3.1007
02/21/11;2.0562
02/18/11;-1.3702
02/17/11;-0.7492
02/16/11;1.3633
02/15/11;-0.2059
02/14/11;3.6226
02/11/11;1.0023
02/10/11;3.0707
02/09/11;-1.531
02/01/11;-0.0264
01/31/11;0.8446
01/28/11;0.8384
01/27/11;1.6868
01/26/11;1.3393
01/25/11;-0.3703
01/24/11;-1.2976
01/21/11;0.633
01/20/11;-4.1421
01/19/11;2.5057
01/18/11;0.315
01/17/11;-4.5513
01/14/11;-1.0398
01/13/11;0.1077
01/12/11;0.2003
01/11/11;0.438
01/10/11;-1.9308
01/07/11;-0.2041
01/06/11;-0.3793
01/05/11;-0.5261
01/04/11;2.0545
12/31/10;2.6333
12/30/10;0.2008
12/29/10;0.4208
12/28/10;-1.9457
12/27/10;-2.0201
12/24/10;-0.6938
12/23/10;-0.9585
12/22/10;-0.8195
12/21/10;2.5076
12/20/10;-1.5835
12/17/10;-0.282
12/16/10;-0.2626
12/15/10;-0.7523
12/14/10;0.1673
12/13/10;3.5678
12/10/10;0.8678
12/09/10;-2.078
12/08/10;-0.3286
12/07/10;1.8853
12/06/10;-0.1625
12/03/10;0.2738
12/02/10;0.8012
12/01/10;-0.21
11/30/10;-1.5974
11/29/10;-0.0196
11/26/10;-0.5163
11/25/10;1.5831
11/24/10;2.8622
11/23/10;-1.9599
11/22/10;0.0626
11/19/10;1.2325
11/18/10;1.9186
11/17/10;-2.4537
11/16/10;-4.6129
11/15/10;0.6408
11/12/10;-7.0033
11/11/10;-0.1513
11/10/10;-0.0628
11/09/10;-0.6736
11/08/10;0.5384
11/05/10;1.0123
11/04/10;1.516
11/03/10;-1.8595
11/02/10;-0.7081
11/01/10;2.8169
10/29/10;-0.5786
10/28/10;-0.0531
10/27/10;-2.0233
10/26/10;-0.0308
10/25/10;3.8504
10/22/10;0.8653
10/21/10;-0.1408
10/20/10;1.2322
10/19/10;2.5371
10/18/10;-0.9105
10/15/10;2.0611
10/14/10;-0.7561
10/13/10;1.8565
10/12/10;1.1083
10/11/10;2.7392
10/08/10;3.8612
09/30/10;2.18
09/29/10;-0.449
09/28/10;-1.1861
09/27/10;1.7757
09/21/10;0.5418
09/20/10;-0.5168
09/17/10;0.3962
09/16/10;-2.1738
09/15/10;-2.1715
09/14/10;-0.2133
09/13/10;1.382
09/10/10;0.5725
09/09/10;-2.196
09/08/10;0.3431
09/07/10;0.2284
09/06/10;1.6481
09/03/10;0.0169
09/02/10;1.2936
09/01/10;-0.1762
08/31/10;0.3131
08/30/10;2.4341
08/27/10;0.2293
08/26/10;0.415
08/25/10;-2.2316
08/24/10;1.222
08/23/10;-0.1046
08/20/10;-2.0378
08/19/10;0.3442
08/18/10;0.0033
08/17/10;1.0495
08/16/10;2.5556
08/13/10;1.934
08/12/10;-1.1716
08/11/10;0.8514
08/10/10;-2.7413
08/09/10;0.6806
08/06/10;1.6238
08/05/10;-0.9411
08/04/10;0.3664
08/03/10;-1.5815
08/02/10;2.0342
07/30/10;-0.4942
07/29/10;0.127
07/28/10;2.4508
07/27/10;-0.2353
07/26/10;0.6001
07/23/10;0.5364
07/22/10;1.4301
07/21/10;-0.148
07/20/10;2.3999
07/19/10;2.9619
07/16/10;0.9046
07/15/10;-0.867
07/14/10;0.02
07/13/10;-1.581
07/12/10;1.4502
07/09/10;3.7087
07/08/10;-0.207
07/07/10;1.3074
07/06/10;2.0934
07/05/10;-0.6162
07/02/10;0.2605
07/01/10;-1.9498
06/30/10;-1.2827
06/29/10;-5.0254
06/28/10;-0.9181
06/25/10;-1.4249
06/24/10;-0.0523
06/23/10;-0.863
06/22/10;0.3486
06/21/10;3.4422
06/18/10;-1.927
06/17/10;-0.7517
06/11/10;0.1674
06/10/10;-1.199
06/09/10;3.063
06/08/10;0.4614
06/07/10;-1.9095
06/04/10;0.6836
06/03/10;-0.6881
06/02/10;0.8881
06/01/10;-1.036
05/31/10;-2.7771
05/28/10;-0.4522
05/27/10;1.753
05/26/10;-0.034
05/25/10;-2.4002
05/24/10;4.0264
05/21/10;2.6496
05/20/10;-0.4589
05/19/10;-0.124
05/18/10;2.7959
05/17/10;-5.793
05/14/10;-0.8415
05/13/10;2.6725
05/12/10;0.5493
05/11/10;-1.6839
05/10/10;1.1592
05/07/10;-2.6494
05/06/10;-5.2815
05/05/10;0.3919
05/04/10;-1.8075
04/30/10;-0.302
04/29/10;-1.2132
04/28/10;-0.1895
04/27/10;-2.1311
04/26/10;-0.8565
04/23/10;-0.0093
04/22/10;-0.5342
04/21/10;1.9745
04/20/10;-0.9069
04/19/10;-6.2196
04/16/10;-0.7706
04/15/10;-0.3536
04/14/10;0.3661
04/13/10;0.9089
04/12/10;-1.2419
04/09/10;1.031
04/08/10;-1.6226
04/07/10;-0.5579
04/06/10;-0.5093
04/02/10;0.6447
04/01/10;1.5344
03/31/10;-0.7836
03/30/10;0.3233
03/29/10;2.5497
03/26/10;1.2696
03/25/10;-1.6529
03/24/10;-0.1214
03/23/10;-0.3843
03/22/10;-0.0038
03/19/10;0.9496
03/18/10;0.0241
03/17/10;2.3853
03/16/10;0.3816
03/15/10;-2.184
03/12/10;-1.6056
03/11/10;-0.1933
03/10/10;-0.9275
03/09/10;0.5635
03/08/10;0.7765
03/05/10;0.2343
03/04/10;-2.377
03/03/10;0.5083
03/02/10;-0.3126
03/01/10;1.219
02/26/10;-0.4611
02/25/10;1.7275
02/24/10;1.7639
02/23/10;-1.1818
02/22/10;-0.7415
02/12/10;0.6559
02/11/10;0.3219
02/10/10;1.7956
02/09/10;0.1934
02/08/10;0.2534
02/05/10;-2.0736
02/04/10;-0.7591
02/03/10;2.935
02/02/10;-0.6354
02/01/10;-1.2202
01/29/10;0.138
01/28/10;0.6118
01/27/10;-0.9519
01/26/10;-2.4669
01/25/10;-0.9983
01/22/10;-2.4868
01/21/10;0.0077
01/20/10;-3.2546
01/19/10;-0.0812
01/18/10;0.7324
01/15/10;0.4558
01/14/10;1.4415
01/13/10;-2.7254
01/12/10;1.6728
01/11/10;-0.8016
01/08/10;0.2414
01/07/10;-1.997
01/06/10;-0.0902
01/05/10;-0.1194
01/04/10;-1.2148
12/31/09;0.4068
12/30/09;1.0403
12/29/09;0.2971
12/28/09;1.3096
12/25/09;-0.1155
12/24/09;3.8399
12/23/09;1.3108
12/22/09;-2.7948
12/21/09;0.7447
12/18/09;-3.5601
12/17/09;-1.9996
12/16/09;-1.1635
12/15/09;-0.8221
12/14/09;0.4654
12/11/09;0.051
12/10/09;0.7016
12/09/09;-1.135
12/08/09;-0.8628
12/07/09;1.1998
12/04/09;0.9091
12/03/09;-0.2947
12/02/09;0.8649
12/01/09;1.4488
11/30/09;4.7423
11/27/09;-3.0949
11/26/09;-3.8161
11/25/09;2.6854
11/24/09;-2.8971
11/23/09;1.1648
11/20/09;-0.0321
11/19/09;0.4193
11/18/09;-0.2101
11/17/09;-0.2088
11/16/09;3.2816
11/13/09;0.6382
11/12/09;0.5597
11/11/09;-0.3389
11/10/09;0.8836
11/09/09;0.3781
11/06/09;0.6627
11/05/09;-0.2282
11/04/09;0.5548
11/03/09;1.1341
11/02/09;3.4031
10/30/09;0.853
10/29/09;-2.4963
10/28/09;0.7483
10/27/09;-3.1432
10/26/09;-0.2177
10/23/09;1.731
10/22/09;-0.536
10/21/09;0.13
10/20/09;1.5459
10/19/09;3.7387
10/16/09;0.1931
10/15/09;0.2862
10/14/09;0.8506
10/13/09;1.1156
10/12/09;-0.4859
10/09/09;5.3038
09/30/09;1.2428
09/29/09;-0.1572
09/28/09;-2.6129
09/25/09;-0.7992
09/24/09;0.1181
09/23/09;-2.9723
09/22/09;-1.924
09/21/09;0.5661
09/18/09;-3.978
09/17/09;1.4537
09/16/09;-1.1526
09/15/09;0.4294
09/14/09;2.3875
09/11/09;1.7602
09/10/09;-1.3298
09/09/09;1.039
09/08/09;2.4742
09/07/09;1.005
09/04/09;1.0139
09/03/09;6.1933
09/02/09;1.1745
09/01/09;0.2759
08/31/09;-7.5545
08/28/09;-3.7625
08/27/09;-0.8111
08/26/09;2.6253
08/25/09;-3.2099
08/24/09;1.5454
08/21/09;2.0918
08/20/09;3.9111
08/19/09;-4.7852
08/18/09;0.8956
08/17/09;-6.6477
08/14/09;-2.3679
08/13/09;1.6776
08/12/09;-4.1519
08/11/09;1.2599
08/10/09;-0.0124
08/07/09;-3.8583
08/06/09;-2.0821
08/05/09;-0.8746
08/04/09;0.3432
08/03/09;1.3626
07/31/09;3.0001
07/30/09;1.545
07/29/09;-5.5365
07/28/09;0.6785
07/27/09;1.5643
07/24/09;0.0744
07/23/09;1.2614
07/22/09;1.3356
07/21/09;-1.5245
07/20/09;1.898
07/17/09;0.3828
07/16/09;0.0201
07/15/09;0.6789
07/14/09;2.6106
07/13/09;-0.3578
07/10/09;0.5386
07/09/09;1.1959
07/08/09;1.0203
07/07/09;-1.0207
07/06/09;1.8854
07/03/09;2.4065
07/02/09;1.0294
07/01/09;2.4392
06/30/09;-0.3352
06/29/09;1.6853
06/26/09;0.2397
06/25/09;0.0373
06/24/09;2.3008
06/23/09;-0.5813
06/22/09;-0.4588
06/19/09;0.813
06/18/09;1.0067
06/17/09;2.2532
06/16/09;0.2622
06/15/09;2.3263
06/12/09;-1.6428
06/11/09;-1.1166
06/10/09;0.7509
06/09/09;1.2094
06/08/09;-0.519
06/05/09;-0.6206
06/04/09;0.1998
06/03/09;2.1745
06/02/09;0.6044
06/01/09;2.8972
05/27/09;1.0539
05/26/09;-1.57
05/25/09;1.0874
05/22/09;-0.3583
05/21/09;-2.5102
05/20/09;-0.5297
05/19/09;1.0695
05/18/09;0.3973
05/15/09;0.2056
05/14/09;-0.4102
05/13/09;1.132
05/12/09;3.1449
05/11/09;-3.0862
05/08/09;0.7332
05/07/09;-0.3954
05/06/09;2.0231
05/05/09;0.4862
05/04/09;4.1795
04/30/09;1.2715
04/29/09;3.0635
04/28/09;0.2431
04/27/09;-2.5012
04/24/09;-0.4875
04/23/09;1.2083
04/22/09;-4.0642
04/21/09;-1.5596
04/20/09;2.2294
04/17/09;-1.352
04/16/09;-0.136
04/15/09;0.4794
04/14/09;1.4506
04/13/09;2.0797
04/10/09;3.4897
04/09/09;1.4986
04/08/09;-3.6317
